user_id,end_date,bid_id,item_id,item_name,description,initial_price,quantity,reserve_price,buy_now,nb_of_bids,max_bid,start_date
120,"2021-03-31 13:45:45",20000196,231,vitae,"sed quia non",853.09,1,981.29,75.11,96,903.87,"2021-10-13 16:55:29"
68,"2021-12-17 13:09:22",20000197,622,autem,"asperiores repellat alias",25.08,9,8.14,431.5,55,409.78,"2022-01-14 08:21:25"
94,"2021-09-22 13:51:06",20000198,797,sint,"quisquam est qui",498.19,6,371.62,946.95,62,597.83,"2021-06-04 19:05:37"
150,"2021-07-21 02:39:15",20000199,282,molestiae,"reprehenderit qui in",299.12,6,424.54,573.5,12,17.4,"2021-07-16 18:55:06"
54,"2021-12-14 17:48:09",20000200,487,veniam,"ipsum quia dolor",366.97,9,372.07,773.49,90,313.33,"2021-04-03 18:31:33"
200,"2021-12-28 07:16:49",20000201,110,quae,"cumque nihil impedit",1.53,7,85.71,622.67,78,258.49,"2021-12-10 06:46:44"
53,"2021-04-26 03:24:22",20000202,65,corrupti,"accusantium doloremque aperiam",704.59,3,147.91,1.31,93,632.49,"2021-08-19 14:42:07"
26,"2021-11-26 15:28:04",20000203,661,qui,"velit sed quia",835.3,10,655.47,242.39,22,464.67,"2021-06-28 16:12:53"
112,"2021-11-02 20:14:52",20000204,993,nostrum,"quas molestias excepturi",57.5,9,415.67,404.91,35,552.94,"2021-11-20 03:24:54"
92,"2021-03-31 13:45:45",20000205,231,vitae,"sed quia non",853.09,1,981.29,75.11,96,903.87,"2021-10-13 16:55:29"
148,"2022-01-29 08:11:07",20000206,894,molestias,"recusandae itaque earum",707.6,4,588.29,993.72,56,98.85,"2021-06-01 15:44:13"
14,"2021-04-13 20:54:58",20000207,369,dolor,"ut et voluptates",638.41,6,406.75,311.13,76,37.68,"2021-10-31 12:46:54"
152,"2021-05-17 17:04:45",20000208,508,praesentium,"qui ratione voluptatem",270.95,7,905.82,160.99,50,639.76,"2022-02-08 11:26:31"
103,"2021-07-28 09:30:17",20000209,856,voluptas,"saepe eveniet ut",959.45,3,270.32,26.32,69,902.83,"2021-11-15 05:37:00"
68,"2021-05-10 15:02:03",20000210,891,sequi,"nesciunt neque dolorem",850.46,2,455.24,193.32,16,694.46,"2021-09-03 15:48:07"
64,"2021-06-24 00:17:41",20000211,359,cum,"perferendis sit voluptatem",448.35,5,488.05,3.9,15,34.83,"2022-02-21 06:02:34"
138,"2021-10-06 02:16:33",20000212,489,reiciendis,"ut aut reiciendis",385.8,1,918.66,717.46,70,16.61,"2021-10-23 19:30:13"
185,"2021-07-10 13:49:36",20000213,217,consequatur,"a sapiente delectus",144.09,2,753.1,930.44,56,505.61,"2021-06-19 18:09:56"
96,"2022-03-04 12:16:49",20000214,892,dolore,"non numquam eius",807.84,6,974.99,544.64,21,2.85,"2021-09-25 20:01:53"
139,"2021-04-03 09:37:55",20000215,635,est,"asperiores repellat alias",520.46,10,669.91,257.28,31,980.27,"2021-12-30 21:48:12"
40,"2021-09-21 14:57:34",20000216,386,voluptates,"ipsam voluptatem quia",508.87,1,367.07,268.59,43,165.23,"2021-08-14 07:40:20"
59,"2021-07-30 11:53:03",20000217,232,quaerat,"praesentium laudantium totam",82.22,9,935.2,236.15,12,460.36,"2021-11-11 01:48:36"
79,"2021-09-14 21:34:27",20000218,202,tempore,"aut reiciendis voluptatibus",215.64,10,227.76,139.4,78,337.59,"2022-01-27 01:21:43"
194,"2021-08-03 00:51:38",20000219,499,ut,"labore et dolore",26.49,8,657.44,280.58,95,500.76,"2021-03-26 02:49:52"
155,"2021-03-15 23:30:08",20000220,889,unde,"eligendi optio cumque",510.46,3,668.46,505.52,83,463.35,"2021-07-04 05:47:25"
91,"2021-07-05 17:24:32",20000221,912,quam,"molestias excepturi sint",239.15,6,875.12,525,8,992.12,"2021-10-18 10:38:27"
106,"2021-09-03 04:14:28",20000222,24,ipsam,"voluptatem sequi nesciunt",153.07,3,868.85,125.62,65,99.64,"2021-03-13 19:24:19"
66,"2021-05-14 18:42:56",20000223,46,rerum,"voluptatem ut enim",945.49,3,235.27,71.26,41,37.7,"2022-01-22 02:17:46"
48,"2021-03-10 21:56:51",20000224,1000,consequatur,"dolor repellendus temporibus",466.54,8,795.71,269.84,36,670.06,"2021-11-11 14:21:48"
56,"2022-01-07 17:08:52",20000225,818,molestiae,"aliquid ex ea",954.49,4,602.99,750.36,66,63.57,"2021-04-15 00:08:07"
189,"2021-10-31 01:06:24",20000226,250,error," consequatur aut",327.81,4,39.24,226.52,81,581.23,"2021-04-11 15:13:36"
76,"2021-05-24 01:22:24",20000227,147,accusantium,"nihil impedit quo",548.26,4,897.66,178,9,403.32,"2022-02-14 16:21:28"
2,"2021-04-14 07:57:44",20000228,428,eum,"cupiditate non provident",781.38,4,134.98,18.23,9,546.48,"2021-07-07 12:23:41"
185,"2021-03-25 12:58:57",20000229,921,quia,"id est laborum",362.03,1,206.06,13.42,12,23.51,"2021-11-26 02:41:34"
68,"2022-02-05 12:15:42",20000230,593,quas,"officiis debitis aut",56.09,4,902.65,272.53,92,159.5,"2021-03-23 21:03:22"
172,"2021-05-24 21:04:07",20000231,388,ratione,"quos dolores et",771.41,5,742.26,160.22,8,87.97,"2021-09-29 14:56:55"
136,"2021-07-03 21:28:49",20000232,155,et,"consequatur aut perferendis",737.35,6,834.88,835.59,66,933.74,"2021-04-13 01:15:12"
162,"2021-12-06 20:50:32",20000233,157,et,"est et expedita",702.36,8,167.54,349.04,26,165.94,"2022-02-09 17:10:16"
8,"2021-05-05 13:46:47",20000234,237,fugiat,"ut aut reiciendis",752.98,7,547.34,885.55,81,813.38,"2021-11-28 03:55:46"
75,"2021-04-04 04:53:34",20000235,31,ut,"voluptatem quia voluptas",766.19,4,350.91,988.75,3,579.64,"2021-09-02 05:16:42"
141,"2022-01-22 04:46:35",20000236,220,occaecati,"consequatur aut perferendis",653.03,7,8.02,813.36,21,877.69,"2021-06-19 12:57:57"
71,"2021-07-18 02:57:43",20000237,780,ut,"corrupti quos dolores",419.65,10,888.71,16.24,3,450.74,"2021-08-20 09:44:32"
75,"2021-07-21 22:17:40",20000238,847,ex,"ut et voluptates",672.6,5,519.85,185.1,90,39.09,"2021-03-12 04:10:17"
12,"2021-05-27 00:02:31",20000239,281,est,"et accusamus officiis",280.96,9,836.17,998.06,78,29.15,"2021-06-23 10:23:36"
52,"2022-03-07 02:16:34",20000240,455,aut,"voluptatem accusantium doloremque",263.04,3,677.59,989.45,15,84.29,"2021-04-17 07:09:42"
77,"2021-06-26 15:06:45",20000241,962,aliquid,"odit aut fugit",807.21,4,97.32,833.59,53,271.59,"2021-03-30 14:03:23"
5,"2022-02-04 01:07:13",20000242,676,cum,"molestias excepturi sint",869.29,1,218.99,455.69,0,137.89,"2021-12-29 18:26:54"
117,"2021-12-06 18:31:53",20000243,345,accusantium,"corrupti quos dolores",203.42,1,185.57,28.25,24,422.12,"2022-01-27 00:40:58"
184,"2022-02-08 09:41:32",20000244,19,ipsum,"ratione voluptatem sequi",919.99,0,932.63,67.86,1,29.3,"2021-07-30 15:57:00"
43,"2021-06-12 21:46:30",20000245,799,dolores,"qui officia deserunt",335.42,8,811.58,568.76,76,677.69,"2021-05-27 04:57:10"
147,"2022-03-04 17:59:43",20000246,444,adipisci,"excepturi sint occaecati",498.84,1,635.06,487.57,23,623.82,"2021-11-11 04:17:59"
178,"2021-08-11 02:38:13",20000247,401,iure,"alias consequatur aut",423.55,2,172.13,783.91,9,404.41,"2021-11-13 23:32:03"
19,"2021-12-21 06:11:42",20000248,566,sequi,"sit voluptatem accusantium",180.96,7,938.72,34.93,61,294.91,"2021-04-09 02:43:46"
12,"2021-04-29 16:35:46",20000249,786,sapiente,"et quas molestias",682.63,0,606.72,376.6,26,441.83,"2021-03-23 05:07:30"
75,"2021-05-13 11:29:01",20000250,27,non,"odio dignissimos ducimus",135.02,9,733.96,606.71,54,710.07,"2021-05-25 16:17:09"
101,"2021-03-27 18:56:18",20000251,722,facere,"et accusamus officiis",652.19,10,343.67,564.6,41,892.78,"2021-10-25 23:15:09"
191,"2021-11-06 04:37:40",20000252,471,enim,"quidem rerum facilis",891.81,2,592.32,48.84,0,657.78,"2021-06-15 03:25:03"
122,"2021-04-03 01:43:48",20000253,872,magni,"aut odit aut",934.27,0,114.06,503.03,82,853.09,"2021-03-20 05:42:50"
8,"2022-02-13 08:06:12",20000254,259,officia,"est qui minus",109.3,2,983.02,106.86,22,765.42,"2021-08-25 11:32:47"
102,"2022-02-21 12:01:42",20000255,580,et,"sed quia non",214.21,0,825.11,951.1,99,35.23,"2021-04-21 15:52:41"
166,"2021-11-04 15:50:51",20000256,485,iusto,"perferendis sit voluptatem",347.21,9,502.93,653.74,20,764.03,"2022-01-15 00:22:15"
103,"2021-04-15 02:04:11",20000257,637,officia,"nihil impedit quo",747.87,9,545.84,946.01,67,728.88,"2021-06-05 01:42:54"
98,"2021-05-04 09:18:49",20000258,568,impedit,"praesentium laudantium totam",598.82,7,740.89,87.58,93,487.46,"2021-07-23 18:55:38"
22,"2021-05-17 17:04:45",20000259,508,praesentium,"qui ratione voluptatem",270.95,7,905.82,160.99,50,639.76,"2022-02-08 11:26:31"
93,"2021-05-06 13:51:03",20000260,989,minima,"et molestiae non",397.18,8,662.56,394.82,8,435.66,"2021-12-13 07:41:09"
54,"2021-11-14 19:55:16",20000261,845,tempora,"eum iure reprehenderit",964.04,10,564.97,858.33,75,491.66,"2021-10-09 13:20:00"
15,"2022-03-03 11:41:43",20000262,392,iste,"quo porro quisquam",168.64,7,779.92,349.92,87,384.72,"2021-04-21 10:17:26"
113,"2021-10-29 05:28:54",20000263,219,doloribus,"doloremque aperiam eaque",643.32,7,877.89,47.79,45,333.51,"2021-12-31 16:53:04"
58,"2021-12-09 10:15:37",20000264,131,velit,"assumenda est omnis",706.88,1,668.38,737.28,35,260.7,"2022-02-27 11:27:18"
144,"2021-05-07 15:56:23",20000265,479,deleniti,"sed ut perspiciatis",169.24,7,298.25,961.7,57,273.88,"2021-04-15 11:36:54"
65,"2021-11-22 07:01:08",20000266,33,velit,"repudiandae sint et",66.32,10,593.47,644.93,67,778.51,"2021-05-18 05:56:53"
105,"2021-12-17 10:00:08",20000267,863,distinctio,"commodi consequatur quis",140.01,2,476.37,570.26,49,136.29,"2022-02-13 19:02:07"
62,"2021-05-11 21:12:01",20000268,820,quo,"fugit sed quia",894.91,7,425.28,19.73,11,465.95,"2021-05-28 13:52:59"
109,"2021-03-27 18:56:18",20000269,722,facere,"et accusamus officiis",652.19,10,343.67,564.6,41,892.78,"2021-10-25 23:15:09"
170,"2021-09-22 10:53:33",20000270,518,architecto,"et voluptates repudiandae",7.87,7,688.86,570.09,68,284.94,"2021-07-08 19:10:59"
77,"2021-11-16 13:48:02",20000271,531,ea,"deserunt mollitia animi",683.78,3,775.97,890.46,99,873.55,"2021-07-01 14:39:55"
182,"2021-12-12 11:41:10",20000272,407,alias,"laudantium totam rem",667.99,9,293.4,882.71,29,930.84,"2022-03-06 12:44:04"
144,"2021-06-27 16:20:26",20000273,529,rerum,"iure reprehenderit qui",783.17,6,828.43,730.72,61,52.33,"2022-02-01 04:23:24"
165,"2021-07-14 09:32:20",20000274,71,sed,"vero eos et",497.1,8,350.37,774.31,59,575.15,"2022-03-09 07:00:13"
123,"2021-08-30 00:25:39",20000275,186,,"voluptatem sequi nesciunt",126.57,1,561.05,781.27,12,499.43,"2021-11-14 11:19:45"
33,"2021-03-30 11:36:12",20000276,228,nihil,"sunt explicabo aspernatur",951.2,3,865.45,795.15,96,444.01,"2022-02-02 21:23:30"
143,"2021-07-26 04:00:55",20000277,1,numquam,"ut perspiciatis unde",264.89,3,843.95,526.97,95,200.84,"2021-06-25 12:20:43"
107,"2022-02-14 20:29:38",20000278,938,autem,"ut aliquid ex",572.79,6,933.61,915.78,50,763.98,"2022-01-17 09:38:00"
196,"2021-11-18 13:26:04",20000279,963,totam,"labore et dolore",835.13,8,157.02,582.8,39,476.72,"2021-08-12 17:58:35"
156,"2021-06-24 00:17:41",20000280,359,cum,"perferendis sit voluptatem",448.35,5,488.05,3.9,15,34.83,"2022-02-21 06:02:34"
84,"2021-03-17 23:59:15",20000281,783,molestiae,"quae ab illo",607.83,6,338.11,942.9,23,571.65,"2021-10-21 08:18:32"
104,"2021-05-18 19:20:37",20000282,47,placeat,"beatae vitae dicta",331.75,3,457.87,271.04,26,149.39,"2021-08-06 04:04:49"
177,"2022-02-04 00:25:10",20000283,524,dolore,"nesciunt neque dolorem",84.34,2,608.21,361.53,100,582.86,"2021-11-17 10:02:42"
48,"2021-10-29 16:02:29",20000284,241,quae,"est qui minus",389.75,0,184.89,497.23,52,894.02,"2021-06-22 07:28:14"
194,"2021-03-16 09:06:46",20000285,415,blanditiis,"non numquam eius",671.86,9,726.99,849.08,20,281.39,"2021-10-06 23:00:55"
101,"2022-01-12 12:59:03",20000286,749,veritatis,"repellendus temporibus autem",68.33,3,333.81,304.74,79,785.4,"2021-11-17 11:20:28"
47,"2021-05-30 08:30:33",20000287,98,et,"culpa qui officia",478.4,3,150.47,19.71,80,110.31,"2022-02-02 20:31:47"
135,"2021-08-29 00:37:34",20000288,260,praesentium,"earum rerum hic",350.84,7,48.17,74.77,32,109.27,"2021-07-19 12:21:27"
140,"2021-12-06 20:51:29",20000289,8,nisi,"quasi architecto beatae",355.89,6,543.4,380.88,57,297.28,"2022-01-15 12:32:09"
111,"2021-04-03 09:37:55",20000290,635,est,"asperiores repellat alias",520.46,10,669.91,257.28,31,980.27,"2021-12-30 21:48:12"
109,"2021-07-26 10:35:37",20000291,632,molestiae,"earum rerum hic",886.19,3,251.46,628.36,31,32.82,"2021-10-28 03:05:50"
141,"2021-05-22 22:27:15",20000292,864,illum,"quae ab illo",293.54,1,946.75,462.16,42,860.75,"2021-05-19 03:17:36"
29,"2021-12-06 13:06:15",20000293,357,molestiae,"tenetur a sapiente",408.14,8,821.49,231.95,21,105.54,"2021-05-23 05:54:24"
103,"2021-10-09 03:14:47",20000294,978,aliquam,"quibusdam et aut",122.64,1,878.42,416.73,46,397.48,"2022-01-05 16:23:17"
180,"2021-11-15 03:54:19",20000295,928,natus,"sapiente delectus ut",490.71,2,698.78,792.77,62,482.11,"2021-09-28 19:49:41"
12,"2021-06-01 17:07:17",20000296,353,qui,"hic tenetur a",289.8,7,268.63,212,75,201.12,"2021-07-24 10:37:25"
151,"2021-05-07 15:56:23",20000297,479,deleniti,"sed ut perspiciatis",169.24,7,298.25,961.7,57,273.88,"2021-04-15 11:36:54"
112,"2021-05-09 09:12:51",20000298,662,iure,"laboriosam nisi ut",435.4,2,575.82,489.52,100,444.02,"2021-11-14 23:36:03"
153,"2021-06-07 14:13:23",20000299,554,similique,"necessitatibus saepe eveniet",238.08,1,890.61,447.02,18,827.05,"2021-06-26 20:57:19"
26,"2021-09-02 15:48:59",20000300,981,rerum,"sequi nesciunt neque",640.16,8,471.83,299.53,52,79.73,"2021-08-19 09:17:25"
23,"2021-03-20 15:47:09",20000301,170,iste,"voluptate velit esse",410.72,0,53.35,611.56,43,652.05,"2021-08-18 05:16:42"
93,"2022-02-27 05:02:22",20000302,571,in,"ut et voluptates",106.17,8,490.19,14.08,31,535.77,"2021-05-14 06:14:31"
116,"2022-01-14 02:54:23",20000303,273,ducimus,"nihil molestiae et",0.09,10,446.57,98.89,48,629.99,"2021-07-01 03:01:09"
123,"2021-03-13 08:07:05",20000304,227,voluptate,"corporis nemo enim",811.94,0,527.68,879.83,53,533.7,"2021-09-25 22:18:46"
78,"2021-05-10 10:44:18",20000305,569,vitae,"quidem rerum facilis",590.27,8,334.11,981.82,7,553.35,"2021-07-21 19:02:26"
127,"2021-03-25 21:50:33",20000306,288,facilis,"autem vel eum",431.87,10,705.55,374.67,95,245.71,"2021-09-20 15:35:24"
40,"2021-05-23 17:46:47",20000307,481,assumenda,"modi tempora incidunt",490.08,1,538.88,307.13,15,404.41,"2021-08-21 14:44:19"
128,"2021-10-24 13:12:29",20000308,819,rerum,"enim ad minima",802.24,6,883.31,475.51,69,951.22,"2021-10-28 22:55:42"
90,"2021-11-30 09:07:20",20000309,305,commodi,"sit suscipit laboriosam",997.27,1,731.77,564.7,31,377.41,"2021-06-09 21:21:32"
45,"2021-10-09 06:15:16",20000310,85,quaerat,"non numquam eius",338.71,7,595.2,346.71,56,989.73,"2021-06-29 19:20:11"
111,"2021-12-08 22:32:06",20000311,604,id,"quisquam est qui",980.38,10,283.46,488.62,67,274.32,"2021-04-09 02:24:30"
71,"2021-05-06 06:12:20",20000312,954,cumque,"dolores et quas",953.94,7,703.29,405.15,74,560.73,"2021-06-23 12:26:52"
69,"2021-04-14 22:36:50",20000313,775,praesentium,"explicabo aspernatur aut",191.71,7,825.7,317.95,13,803.12,"2021-10-03 05:56:45"
173,"2022-01-22 04:46:35",20000314,220,occaecati,"consequatur aut perferendis",653.03,7,8.02,813.36,21,877.69,"2021-06-19 12:57:57"
62,"2021-08-24 07:25:16",20000315,583,aut,"enim ipsam voluptatem",960.77,2,473.89,211.56,32,929.06,"2021-03-23 01:06:40"
85,"2021-09-25 09:40:45",20000316,757,omnis,"explicabo aspernatur aut",989.24,6,970.95,617.86,96,353.23,"2021-12-01 14:36:31"
34,"2021-07-26 10:35:37",20000317,632,molestiae,"earum rerum hic",886.19,3,251.46,628.36,31,32.82,"2021-10-28 03:05:50"
183,"2021-12-28 13:08:02",20000318,396,ducimus,"assumenda est omnis",224.35,9,145.15,677.08,25,474.23,"2022-01-05 15:41:08"
111,"2021-10-09 21:24:13",20000319,764,velit,"corrupti quos dolores",905.24,7,190.69,987.26,14,144.78,"2021-11-22 12:14:57"
141,"2021-05-03 12:53:26",20000320,395,nobis,"amet consectetur adipisci",349.29,2,977.32,811.01,52,965.52,"2022-01-12 07:25:02"
175,"2021-11-11 19:08:00",20000321,255,fuga,"voluptatem ut enim",451.68,8,399,666.93,62,869.48,"2022-02-22 06:52:32"
147,"2021-12-09 13:28:00",20000322,321,quam,"ut et voluptates",501.76,8,864.29,117.55,76,544.37,"2021-04-28 23:31:26"
105,"2021-08-31 15:11:59",20000323,490,reprehenderit,"minima veniam quis",676.48,0,500.21,380.71,19,417.37,"2021-12-10 05:11:32"
106,"2021-03-16 16:23:48",20000324,785,ea,"esse quam nihil",821.19,9,83.96,205.82,7,583.66,"2021-04-17 16:16:29"
167,"2021-05-22 19:19:55",20000325,438,est,"eos qui ratione",648.19,0,159.28,711.95,94,797.83,"2022-01-04 23:12:24"
62,"2022-02-11 18:09:04",20000326,653,ut,"est omnis dolor",319.15,4,139.76,755.61,47,470.21,"2021-09-19 01:50:38"
128,"2021-07-07 13:04:43",20000327,740,sit,"voluptatem quia voluptas",8.68,3,864.85,145.06,88,234.4,"2021-07-12 00:20:15"
176,"2021-07-09 15:31:11",20000328,558,quas,"sint occaecati cupiditate",978.52,5,516.56,813,6,517.09,"2021-11-25 04:35:09"
125,"2022-02-05 14:14:35",20000329,39,autem,"itaque earum rerum",488.96,0,364.71,767.04,41,264.08,"2021-09-10 09:59:35"
5,"2021-12-07 09:37:46",20000330,410,assumenda,"aperiam eaque ipsa",236.09,5,752.51,535.94,85,39.34,"2021-07-22 11:52:23"
104,"2021-04-25 20:41:15",20000331,159,dignissimos,"non numquam eius",621.12,0,232.76,101.45,6,624.94,"2021-06-01 01:14:10"
109,"2021-05-28 09:57:34",20000332,214,sunt,"ipsa quae ab",471.09,4,924.5,306.6,36,561.06,"2021-03-11 21:15:53"
191,"2021-08-03 18:17:54",20000333,167,quis,"ad minima veniam",420.12,3,93.09,708.84,16,77.38,"2021-12-13 08:12:52"
55,"2022-02-01 18:00:19",20000334,607,doloremque,"est laborum et",448.02,2,915.38,48.84,56,199.31,"2021-10-06 19:15:05"
54,"2021-03-11 02:23:55",20000335,94,est,"magni dolores eos",269.74,2,350.29,131.46,81,6.84,"2021-04-27 18:57:01"
87,"2022-02-18 03:45:54",20000336,178,rerum,"minus id quod",417.66,1,377.81,280.21,51,782.4,"2021-06-17 21:24:20"
200,"2021-03-18 16:03:57",20000337,528,omnis,"esse quam nihil",715.36,0,274.13,884.74,86,853.06,"2021-05-29 11:30:23"
29,"2021-03-19 20:58:28",20000338,238,vel,"sed quia non",170.67,3,321.39,518.9,50,337.75,"2021-10-18 23:22:36"
134,"2022-02-08 02:24:42",20000339,772,sequi,"soluta nobis est",722.04,8,167.61,678.36,68,369.46,"2021-11-23 22:23:49"
115,"2021-06-03 22:57:33",20000340,729,molestiae,"natus error similique",248.73,5,301.41,162.1,37,447.37,"2022-02-11 20:52:47"
99,"2021-06-28 02:41:18",20000341,295,consequatur,"eos et accusamus",432.29,9,412.18,320.42,12,66.47,"2021-12-26 08:18:47"
123,"2021-04-16 07:35:19",20000342,858,autem,"omnis voluptas assumenda",221.29,7,1.21,663.17,60,841.27,"2021-10-01 14:20:04"
175,"2021-07-22 04:59:31",20000343,934,aspernatur,"velit esse quam",604.03,4,456.32,277.14,67,49.02,"2022-01-21 15:05:08"
157,"2021-08-01 07:52:56",20000344,868,doloribus,"ut aut reiciendis",80.51,3,48.26,725.84,52,412.35,"2021-03-19 13:07:09"
177,"2021-12-06 18:31:53",20000345,345,accusantium,"corrupti quos dolores",203.42,1,185.57,28.25,24,422.12,"2022-01-27 00:40:58"
200,"2021-03-14 03:49:52",20000346,793,recusandae,"recusandae itaque earum",701.78,10,672.34,834.66,45,813.59,"2021-06-13 14:14:17"
92,"2021-04-20 17:52:00",20000347,440,consequuntur,"earum rerum hic",698.37,6,790.34,948.22,11,177.74,"2021-05-05 01:30:00"
152,"2021-07-25 05:15:46",20000348,394,ipsa,"cupiditate non provident",1.92,5,384.51,867.68,47,403.74,"2021-03-20 11:47:56"
130,"2021-03-23 19:47:27",20000349,197,nostrum,"odio dignissimos ducimus",389.19,3,77.2,190.94,3,132.09,"2021-08-10 16:57:00"
159,"2021-12-08 15:31:28",20000350,966,quibusdam,"esse quam nihil",982.86,3,360.4,44.91,66,351.22,"2021-08-22 15:13:23"
30,"2022-01-10 09:16:29",20000351,324,dolor,"eum fugiat quo",322.94,4,859.82,942.46,44,428.5,"2021-06-29 08:13:05"
177,"2021-09-08 02:04:11",20000352,937,ullam,"neque dolorem ipsum",29.9,2,324.11,243.39,52,235.72,"2021-04-02 00:22:54"
188,"2021-09-08 02:04:11",20000353,937,ullam,"neque dolorem ipsum",29.9,2,324.11,243.39,52,235.72,"2021-04-02 00:22:54"
105,"2021-11-01 10:05:15",20000354,482,maxime,"voluptas assumenda est",838.38,9,104.48,247.09,46,817.41,"2021-07-06 12:03:58"
105,"2021-03-16 16:23:48",20000355,785,ea,"esse quam nihil",821.19,9,83.96,205.82,7,583.66,"2021-04-17 16:16:29"
66,"2022-03-03 08:26:08",20000356,588,in,"pariatur at vero",848.54,10,259.35,735.69,33,885.4,"2021-11-18 15:30:48"
151,"2021-04-10 07:20:59",20000357,935,laudantium,"ipsum quia dolor",719.06,5,849.21,609.74,78,463.29,"2021-12-27 17:41:25"
184,"2021-09-14 05:35:20",20000358,488,et,"esse quam nihil",125.71,5,597.79,385.57,37,394.77,"2021-07-18 20:18:23"
137,"2021-10-17 09:28:09",20000359,199,error,"doloremque aperiam eaque",639.4,10,540.24,787.43,44,421.74,"2021-04-11 05:47:14"
175,"2021-07-07 16:42:06",20000360,895,quo,"eum fugiat quo",715.28,5,136.2,698.59,47,296.2,"2022-01-10 20:07:07"
168,"2021-03-25 18:32:56",20000361,708,inventore,"ipsa quae ab",114.05,9,217.3,712.49,68,198.9,"2021-04-21 06:08:39"
72,"2021-10-05 14:43:05",20000362,750,dolorem,"omnis iste natus",227.79,10,511.1,844.89,89,281.56,"2021-12-22 12:27:59"
30,"2021-09-16 19:59:13",20000363,458,explicabo,"aperiam eaque ipsa",305.25,0,561.17,315.41,51,132.32,"2021-10-23 02:38:25"
160,"2021-12-28 19:15:14",20000364,325,exercitationem,"rerum necessitatibus saepe",85.03,1,9.18,552.12,41,674.08,"2021-04-05 12:50:29"
117,"2021-12-24 03:52:53",20000365,689,aliquam,"autem vel eum",542.86,5,866.65,27.48,55,58.45,"2021-04-18 21:12:41"
12,"2021-08-02 18:18:17",20000366,682,ullam,"distinctio nam libero",982.79,3,354.06,440.39,37,983.77,"2021-10-11 13:10:10"
104,"2021-10-09 06:15:16",20000367,85,quaerat,"non numquam eius",338.71,7,595.2,346.71,56,989.73,"2021-06-29 19:20:11"
86,"2021-07-23 22:13:44",20000368,587,blanditiis,"sunt explicabo aspernatur",605.72,2,105.34,270.21,81,429.18,"2022-01-11 21:14:56"
110,"2021-09-25 22:00:03",20000369,603,quaerat,"excepturi sint occaecati",264.23,7,994.56,57.52,25,464.75,"2021-07-19 08:41:33"
187,"2021-12-09 13:28:00",20000370,321,quam,"ut et voluptates",501.76,8,864.29,117.55,76,544.37,"2021-04-28 23:31:26"
