comment_id,from_user,id,nickname,to_user,item,rating,date,comment
871,129,871,bc3de1db-1418-43a0-8f66-35de5e60e327,171,748,4,"2021-10-24 13:11:23","beatae vitae dicta"
872,172,872,aac11b0c-34bc-49e6-968f-668fd54fcf76,105,699,-2,"2021-04-08 22:36:32","repudiandae sint et"
873,85,873,7830bbc9-1de6-4514-a3a9-208ce0153c38,177,651,-3,"2022-01-02 23:23:44","id quod maxime"
874,66,874,f0b4b2f4-b7e6-4204-8e27-571455a8ce54,32,856,5,"2021-03-19 15:04:03","optio cumque nihil"
875,170,875,07194029-5c0b-440b-a1c4-9c00f61a5fbc,148,192,0,"2021-09-08 09:58:39","sed ut perspiciatis"
876,8,876,50a17bf4-0d24-4d17-896e-2281922e8d25,145,326,5,"2021-10-29 22:29:12","voluptas sit suscipit"
877,194,877,5c071a48-005f-4fd0-a4f7-ae5b86cfcb2f,54,647,-1,"2021-04-24 04:16:06","exercitationem ullam corporis"
878,98,878,6c7e305e-ca17-4760-a5d0-125d9e251625,130,585,-3,"2021-05-01 08:40:59","asperiores repellat alias"
879,33,879,5ac8c43d-4e96-403d-a88c-0b63eca66499,45,353,5,"2021-05-03 02:03:10","odit aut fugit"
880,184,880,7baad2c4-924b-40c3-889a-37882d1f1db1,100,60,-3,"2022-02-24 11:59:40","ullam corporis nemo"
881,76,881,4dc0578f-f96b-49c8-9237-be682fb01197,185,33,2,"2022-02-01 17:09:53","nulla pariatur at"
882,151,882,93d81dab-7d8b-45de-98c9-10fbcd4f2831,41,983,0,"2021-10-31 07:24:32","quis autem vel"
883,22,883,ce268cc5-ae9c-4391-a202-5a7e9ce83181,180,51,3,"2022-01-14 18:04:33","eos et accusamus"
884,187,884,3c6426c2-2f82-4613-8adb-b23abd1ea755,183,906,0,"2021-08-06 03:56:23","a sapiente delectus"
885,74,885,1212df1c-7566-4f49-bd96-ceb7429357c8,120,904,-5,"2021-05-31 15:26:23","ut labore et"
886,180,886,522baa5e-e9ee-4197-9c5c-ecc9986d0330,141,801,-1,"2021-07-24 20:27:35","autem quibusdam et"
887,99,887,38568d58-88d2-466a-89a1-d214479d0201,3,26,5,"2021-06-22 06:22:18","ullam corporis nemo"
888,87,888,f671c1aa-ea96-4a07-84f2-2d04f158a3b3,86,408,-4,"2021-06-18 06:20:36","est et expedita"
889,143,889,68a7d128-bcbd-4069-856c-8f1a644a0eff,39,448,5,"2021-08-05 08:11:00","dignissimos ducimus qui"
890,73,890,cff36a31-215c-4dd5-a588-5dcf4c156c26,94,43,-1,"2021-08-31 09:00:29","sunt in culpa"
891,132,891,c4083791-6149-4dc6-8306-45417078eb71,45,580,2,"2021-11-18 14:44:48","blanditiis praesentium laudantium"
892,18,892,18ecb7e2-0978-4ee6-a998-dfbce899bec7,77,68,2,"2022-01-08 01:55:39","aut rerum necessitatibus"
893,181,893,e690b0e3-1177-47e3-bedd-fccf4e683fed,143,524,4,"2021-08-06 05:33:46","quod maxime placeat"
894,32,894,355ea4f8-2faa-46d7-8915-9293bf0f8e09,55,451,5,"2021-09-10 02:35:11","eum iure reprehenderit"
895,149,895,5c11202d-4864-4453-a762-dd9a9a68df06,84,500,2,"2022-01-23 20:51:53","distinctio nam libero"
896,136,896,a771f3cf-8963-48b8-a23e-89dfbf01032b,71,610,-1,"2022-02-27 17:08:03","consequatur quis autem"
897,62,897,20d06d8d-ee21-41ea-b32d-5468d56a8efb,117,163,2,"2022-01-03 18:21:09","rerum hic tenetur"
898,93,898,a1e5ffc0-4acb-4638-89dd-6c68a1211fa4,196,454,3,"2021-03-25 02:54:46","iste natus error"
899,110,899,dfd536b5-b5dc-4643-b542-e41972d3e876,155,63,-5,"2021-06-14 07:22:01","porro quisquam est"
900,119,900,80f204f7-4f3e-4e48-a0e9-e4f7d7309831,185,251,-4,"2021-03-19 19:32:33","minus id quod"
901,62,901,20d06d8d-ee21-41ea-b32d-5468d56a8efb,15,968,4,"2022-03-04 16:38:06","illo inventore veritatis"
902,72,902,4629cc7c-c56b-4c1c-a141-7727bf896070,72,965,1,"2021-09-08 06:57:20","ad minima veniam"
903,83,903,5e16b493-9bd6-4cd6-9bca-38e1b01fe60c,150,616,5,"2021-03-17 22:42:32","alias consequatur aut"
904,89,904,0bc44f06-620e-4b2f-9003-721b862c01fd,199,652,0,"2021-12-13 03:21:08","sunt explicabo aspernatur"
905,38,905,12dad1d7-db7f-498c-b2ad-b29a9371a7d3,191,932,-4,"2022-02-08 23:26:17","quia voluptas sit"
906,48,906,2db70eb2-df5d-49ca-a912-32fa2c55e237,161,236,-3,"2021-06-30 14:45:34","qui in ea"
907,11,907,7f2c1048-10af-4486-97ac-fecc7338ff7c,33,474,3,"2021-12-28 00:23:03","minus id quod"
908,111,908,400c5051-d9a7-4ddf-a2c1-7f9ed93b3070,53,226,-1,"2021-09-07 03:22:55","animi id est"
909,85,909,7830bbc9-1de6-4514-a3a9-208ce0153c38,94,90,-1,"2021-08-27 10:40:05","doloribus asperiores repellat"
910,191,910,2244a223-f5bf-4847-8f5e-7ca7ddde41d5,31,614,-1,"2021-07-07 05:26:12","mollitia animi id"
911,42,911,abfab052-c849-49dd-80d5-4818088c31e2,49,710,-5,"2021-11-17 11:04:55","similique sunt in"
912,113,912,dbf81f33-4a8a-46b0-8eda-e096c76bb08e,195,989,3,"2021-12-05 23:41:12","totam rem voluptatum"
913,85,913,7830bbc9-1de6-4514-a3a9-208ce0153c38,16,569,0,"2021-04-18 02:55:45","qui in ea"
914,123,914,58b9c80d-84f8-4e75-a09b-5fc94900da8d,31,37,-1,"2022-03-02 23:19:56","quis autem vel"
915,183,915,5d34e7c5-9f6f-40d7-bd1b-f7d50a22f994,143,556,2,"2021-06-20 16:14:10","in ea voluptate"
916,147,916,8768a2f0-620d-46c1-a837-9689dd786e93,125,919,0,"2022-01-28 02:48:04","molestiae non recusandae"
917,12,917,e3673e66-5411-49a5-93cc-14c7545c6794,11,950,-3,"2021-03-14 02:26:56","qui minus id"
918,153,918,6867e6ea-44c8-44fa-9477-d816915e7bcb,194,818,0,"2022-02-02 09:52:45","est omnis dolor"
919,138,919,095d4734-2bfc-4015-adbb-b331e9455280,10,250,2,"2021-05-05 01:00:17","delectus ut aut"
920,78,920,daf4c5ab-4d06-4552-9d08-f84883530dd1,82,805,-5,"2021-12-04 08:32:38","quia voluptas sit"
921,112,921,9191ef57-ac5c-47a1-a373-5412ba576ea7,144,625,-2,"2021-11-18 09:23:07","iusto odio dignissimos"
922,171,922,bc586425-91a9-4f86-b033-335a983fe668,32,580,0,"2021-12-31 03:15:53","doloremque aperiam eaque"
923,173,923,a717a3f7-f08d-4393-8260-20668034dddd,44,772,-3,"2022-01-07 03:57:23","vero eos et"
924,100,924,e079d06f-196b-43fd-8c8f-97c6cf86f09a,39,402,-1,"2022-02-14 08:44:38","optio cumque nihil"
925,23,925,94c5e0c8-b832-49c7-840a-e2c43d59b659,188,520,-5,"2021-04-20 16:33:09","provident sed ut"
926,118,926,eae5a239-6f5e-40ac-a0e4-309305886d6c,16,57,3,"2021-04-08 19:53:53","dignissimos ducimus qui"
927,108,927,d26191eb-7ccd-4cc0-a76a-d4baff4f1126,94,279,5,"2021-11-17 14:02:33","autem vel eum"
928,147,928,8768a2f0-620d-46c1-a837-9689dd786e93,83,926,2,"2021-07-29 09:13:21","iure reprehenderit qui"
929,116,929,0da33ce5-4322-428d-84d8-c685128193c1,185,379,0,"2021-03-17 04:23:27","magnam aliquam quaerat"
930,28,930,aec5656c-1b84-4ebc-a17c-9917226824d7,1,243,-3,"2021-12-17 12:45:23","repudiandae sint et"
931,96,931,2bfe6f2e-3d9b-491e-a11d-bacf26e897d6,162,453,5,"2021-10-19 06:32:15"," consequatur aut"
932,118,932,eae5a239-6f5e-40ac-a0e4-309305886d6c,63,921,-1,"2021-12-20 07:36:41","nam libero tempore"
933,143,933,68a7d128-bcbd-4069-856c-8f1a644a0eff,77,341,1,"2021-12-02 10:58:19","placeat facere possimus"
934,56,934,8b89e263-57d0-4d59-b9f6-4f467bfbf8ac,56,411,5,"2021-10-09 04:53:36","itaque earum rerum"
935,114,935,24b24882-e85e-4a2a-9101-1c681894d840,115,266,5,"2021-07-14 17:53:10","laborum et dolorum"
936,112,936,9191ef57-ac5c-47a1-a373-5412ba576ea7,104,724,0,"2022-02-09 22:14:28","ducimus qui blanditiis"
937,60,937,96c9d6ee-71c9-450b-81e2-2e7cbdd9b541,118,587,1,"2021-04-12 20:57:25","velit esse quam"
938,131,938,a76625d9-9f6e-4b29-a8ee-94644d6634da,77,123,-3,"2022-02-28 15:19:10","dicta sunt explicabo"
939,177,939,f75b3eb8-a800-40c0-bf5b-108d48d68cd7,58,132,-3,"2022-02-21 18:42:02","amet consectetur adipisci"
940,15,940,5a784d9c-d2fd-4a7b-91a2-b70e840f5d48,168,204,-3,"2021-06-27 19:02:30","et dolore magnam"
941,106,941,54faaf83-5744-40ce-bef4-98300db814db,16,36,2,"2021-06-04 00:36:08","voluptas nulla pariatur"
942,167,942,bcf48cbc-67f5-4ff7-a6cd-9c22341e0db7,80,373,3,"2022-03-08 03:27:46","nihil molestiae et"
943,124,943,38d181ca-60e0-4de0-885f-0f5d01516c5d,156,664,4,"2021-11-28 00:12:13","et accusamus officiis"
944,166,944,d6edf7c8-aefa-4548-ae37-353416b55a7c,104,104,2,"2021-08-31 17:38:39","eveniet ut et"
945,167,945,bcf48cbc-67f5-4ff7-a6cd-9c22341e0db7,25,173,-1,"2021-10-18 18:38:10","debitis aut rerum"
946,181,946,e690b0e3-1177-47e3-bedd-fccf4e683fed,65,911,0,"2022-03-07 02:16:37","odio dignissimos ducimus"
947,112,947,9191ef57-ac5c-47a1-a373-5412ba576ea7,123,443,-3,"2021-07-14 13:02:02","est laborum et"
948,171,948,bc586425-91a9-4f86-b033-335a983fe668,135,965,2,"2021-06-01 09:48:42","voluptate velit esse"
949,176,949,9348c3b8-be35-48f0-85d9-b25ec3aa6991,12,832,-1,"2021-09-06 01:38:51","error similique sunt"
950,183,950,5d34e7c5-9f6f-40d7-bd1b-f7d50a22f994,61,630,2,"2021-11-24 17:17:38","corporis nemo enim"
951,56,951,8b89e263-57d0-4d59-b9f6-4f467bfbf8ac,55,324,-5,"2021-05-14 16:20:05","enim ipsam voluptatem"
952,50,952,66a12546-8b26-4f17-a719-c57173eb05b2,2,915,-4,"2022-01-31 00:37:31","consequatur quis autem"
953,23,953,94c5e0c8-b832-49c7-840a-e2c43d59b659,117,777,0,"2021-04-21 14:41:32","ipsam voluptatem quia"
954,61,954,3eda95bd-4b3a-4605-a759-ea9a521a36d7,30,370,2,"2021-08-08 03:39:06","sed ut perspiciatis"
955,46,955,1bbf6db8-4785-47fb-8aa3-47544d520660,22,819,-5,"2021-08-12 19:35:33","doloribus asperiores repellat"
956,128,956,5a4feb93-b563-4ed2-a592-d4dba8ebaddb,64,965,-2,"2021-11-16 03:18:27","et dolore magnam"
957,187,957,3c6426c2-2f82-4613-8adb-b23abd1ea755,117,38,0,"2021-07-13 19:59:43","odio dignissimos ducimus"
958,56,958,8b89e263-57d0-4d59-b9f6-4f467bfbf8ac,115,737,0,"2021-06-07 19:36:05","modi tempora incidunt"
959,147,959,8768a2f0-620d-46c1-a837-9689dd786e93,22,83,3,"2021-09-27 19:12:54","ratione voluptatem sequi"
960,44,960,e1f0f79f-9db4-491a-8406-c63d68f964cb,191,115,4,"2022-01-01 04:12:53","consequuntur magni dolores"
961,194,961,5c071a48-005f-4fd0-a4f7-ae5b86cfcb2f,59,8,-2,"2021-11-03 18:28:39","harum quidem rerum"
962,191,962,2244a223-f5bf-4847-8f5e-7ca7ddde41d5,66,840,4,"2022-01-06 20:49:06","minus id quod"
963,156,963,32abc464-8b16-4ed1-9cc2-ce15e9471a9e,159,797,5,"2021-06-24 10:55:32","suscipit laboriosam nisi"
964,29,964,3b535eae-ee62-4066-ae2e-d4921f2bcad2,9,184,3,"2021-10-16 08:41:32","ducimus qui blanditiis"
965,49,965,c3ac4d76-740f-4e50-87bf-1797fc888753,134,478,-3,"2022-01-01 22:12:21","veritatis et quasi"
966,168,966,a7b82ea2-0069-4c66-9dbd-b768ee751115,85,628,-4,"2021-08-04 01:58:54","qui dolorem eum"
967,169,967,742998ab-8d1f-4c01-bc6c-1f6129ea1e83,8,490,-3,"2021-12-22 02:11:27","necessitatibus saepe eveniet"
968,106,968,54faaf83-5744-40ce-bef4-98300db814db,111,606,3,"2021-08-31 14:22:41","illum qui dolorem"
969,99,969,38568d58-88d2-466a-89a1-d214479d0201,51,192,-5,"2021-11-19 01:36:32","dolorem ipsum quia"
970,20,970,346f0a6a-e331-4868-a7b3-8d2c07591f14,169,387,-5,"2022-03-03 01:43:34","assumenda est omnis"
971,109,971,ff29d049-dfbe-43aa-bc30-9fff8f541488,17,908,2,"2021-08-01 19:11:17","sint occaecati cupiditate"
972,164,972,66b7855b-ca5c-4c26-ae89-9ab303ece713,195,319,-4,"2021-11-22 05:23:07","quae ab illo"
973,101,973,655500af-e43f-4afc-8029-d7e0fe57d14a,141,468,-5,"2021-11-02 04:25:37","exercitationem ullam corporis"
974,148,974,534832a2-afb1-4755-b58c-cfc87c829e8d,38,681,4,"2021-05-12 18:23:24","quia non numquam"
975,160,975,5267b73a-02ac-484d-b91f-52fa4b0d046f,185,809,2,"2021-04-06 01:01:29","quos dolores et"
976,83,976,5e16b493-9bd6-4cd6-9bca-38e1b01fe60c,156,232,-3,"2022-01-26 00:58:17","aut perferendis sit"
977,148,977,534832a2-afb1-4755-b58c-cfc87c829e8d,76,726,2,"2022-01-10 21:10:12","qui in ea"
978,49,978,c3ac4d76-740f-4e50-87bf-1797fc888753,106,274,-1,"2022-02-01 15:05:01","inventore veritatis et"
979,20,979,346f0a6a-e331-4868-a7b3-8d2c07591f14,191,715,-3,"2021-09-13 11:24:53","ad minima veniam"
980,145,980,7ca5fe58-1ccf-4a0a-905e-f8ce828848cc,7,85,-3,"2021-10-24 07:44:05","nemo enim ipsam"
981,168,981,a7b82ea2-0069-4c66-9dbd-b768ee751115,59,784,0,"2021-04-17 03:54:00","sit voluptatem accusantium"
982,9,982,303f464a-79a9-4585-bac8-c7ba7a1b07f7,133,308,-2,"2022-02-17 12:00:29","nihil molestiae et"
983,115,983,da7bfcaf-c158-4f96-a17c-2282a80daed3,182,501,3,"2021-05-23 17:17:59","repudiandae sint et"
984,91,984,80127c3a-96f3-442f-b5ef-dc2c45502f0c,15,380,-2,"2021-07-27 01:49:57","ut enim ad"
985,155,985,f0a52242-b3ca-4f01-91b3-f464b7fd3361,4,586,-2,"2022-03-09 06:15:19","nulla pariatur at"
986,42,986,abfab052-c849-49dd-80d5-4818088c31e2,37,6,-1,"2021-12-15 19:40:09","suscipit laboriosam nisi"
987,171,987,bc586425-91a9-4f86-b033-335a983fe668,46,137,-2,"2021-06-23 17:42:53","doloribus asperiores repellat"
988,12,988,e3673e66-5411-49a5-93cc-14c7545c6794,184,770,-4,"2021-08-08 04:31:15","nisi ut aliquid"
989,100,989,e079d06f-196b-43fd-8c8f-97c6cf86f09a,17,741,-3,"2021-12-19 02:30:34","cum soluta nobis"
990,74,990,1212df1c-7566-4f49-bd96-ceb7429357c8,16,987,-3,"2021-11-26 16:44:25","voluptatum deleniti atque"
991,102,991,147dd6cf-62ba-4029-9e34-1207f3b2209c,112,998,5,"2021-09-27 21:23:08","explicabo aspernatur aut"
992,6,992,59441e4b-60be-41b6-9b49-37f39b454fea,64,149,1,"2021-10-08 09:50:58","sit voluptatem accusantium"
993,73,993,cff36a31-215c-4dd5-a588-5dcf4c156c26,160,815,5,"2021-07-11 08:33:11","commodi consequatur quis"
994,8,994,50a17bf4-0d24-4d17-896e-2281922e8d25,4,20,-3,"2021-09-14 21:02:26","excepturi sint occaecati"
995,145,995,7ca5fe58-1ccf-4a0a-905e-f8ce828848cc,78,57,0,"2021-11-07 21:39:57","dolor repellendus temporibus"
996,39,996,77f72eda-0419-4106-b201-8d87939099b0,200,933,-4,"2021-11-03 04:57:56","recusandae itaque earum"
997,14,997,f54b776f-3125-4062-96e7-d09bee0e84f8,2,863,-1,"2021-11-05 05:40:04","saepe eveniet ut"
998,137,998,721c04fd-b1f9-4820-8562-9930d2f70516,52,666,-4,"2022-03-08 07:46:36","velit esse quam"
999,62,999,20d06d8d-ee21-41ea-b32d-5468d56a8efb,137,960,3,"2021-04-16 07:03:14","eaque ipsa quae"
1000,50,1000,66a12546-8b26-4f17-a719-c57173eb05b2,153,79,3,"2021-04-29 11:34:11","architecto beatae vitae"
