buyer_id,date,buynow_id,buynow_qty,item_id,item_name,description,initial_price,item_quantity,reserve_price,buy_now,nb_of_bids,max_bid,start_date,end_date
47,"2021-10-04 07:39:27",658,1,46,rerum,"voluptatem ut enim",945.49,3,235.27,71.26,41,37.7,"2022-01-22 02:17:46","2021-05-14 18:42:56"
28,"2021-10-27 05:54:50",659,3,13,iste,"fuga et harum",12.74,10,63.67,971,53,506.85,"2021-12-20 19:28:12","2021-08-31 03:54:53"
21,"2021-11-12 06:11:19",660,3,161,magnam,"sed quia consequuntur",677.48,4,322.88,304.91,54,670.77,"2021-07-14 21:07:08","2021-08-30 23:59:45"
192,"2021-12-27 14:52:37",661,1,160,est,"asperiores repellat alias",64.74,8,886.62,363.55,99,837.33,"2021-04-22 11:27:15","2021-04-13 04:25:10"
80,"2021-09-14 07:17:47",662,3,92,quasi,"quo voluptas nulla",407.76,4,279.87,420.82,87,934.32,"2022-01-19 04:32:06","2021-07-07 11:52:35"
174,"2021-09-27 10:16:43",663,1,130,sint,"officia deserunt mollitia",323.05,0,797.33,185.87,32,580.92,"2021-06-18 20:00:57","2021-06-04 05:20:19"
180,"2021-04-20 09:03:53",664,1,136,sit,"eos et accusamus",471.12,8,602.64,846.69,83,376.02,"2022-03-08 07:30:06","2021-08-08 14:10:48"
19,"2021-12-07 22:04:51",665,3,165,porro,"aspernatur aut odit",749.42,1,822.32,367.27,18,428.09,"2021-07-12 18:17:57","2021-05-21 19:53:00"
69,"2021-04-16 18:34:01",666,2,5,et,"ut enim ad",725.55,2,413.1,671.19,21,63.14,"2021-07-08 17:57:17","2021-05-05 22:35:12"
13,"2021-08-24 16:50:53",667,1,12,earum,"praesentium laudantium totam",240.22,6,736.51,378.11,30,628.23,"2021-10-27 21:02:38","2021-06-10 06:36:13"
166,"2021-12-03 11:53:39",668,3,67,et,"reiciendis voluptatibus maiores",240.99,7,96,536.39,21,516.93,"2021-04-09 12:22:19","2021-03-26 00:59:36"
185,"2021-03-19 00:17:09",669,1,119,culpa,"iusto odio dignissimos",34.27,6,82.32,783.2,81,441.31,"2022-02-02 03:16:31","2021-09-03 03:08:24"
25,"2021-04-09 19:04:01",670,3,34,eaque,"et voluptates repudiandae",748.02,10,813.88,330.16,55,252.18,"2022-02-03 06:45:35","2021-04-01 00:28:58"
184,"2021-09-18 10:39:23",671,2,90,distinctio,"est et expedita",241.08,3,181.65,909.4,62,816.44,"2021-11-25 14:55:05","2021-05-15 19:22:32"
62,"2021-07-01 10:50:26",672,2,120,est,"esse quam nihil",747.65,6,648.15,740.05,36,966.88,"2021-09-21 21:53:09","2021-06-09 20:20:21"
80,"2021-10-05 00:32:01",673,2,159,dignissimos,"non numquam eius",621.12,0,232.76,101.45,6,624.94,"2021-06-01 01:14:10","2021-04-25 20:41:15"
32,"2021-07-04 06:05:59",674,3,110,quae,"cumque nihil impedit",1.53,7,85.71,622.67,78,258.49,"2021-12-10 06:46:44","2021-12-28 07:16:49"
189,"2022-02-09 06:45:43",675,3,174,qui,"a sapiente delectus",160.46,6,109.54,146.65,19,189.67,"2021-07-22 11:40:51","2021-07-30 12:27:01"
20,"2021-03-18 23:07:06",676,1,196,distinctio,"occaecati cupiditate non",651.39,8,217,744.56,89,857.56,"2021-12-14 09:38:36","2021-06-25 22:54:30"
184,"2021-09-01 11:54:02",677,2,114,ut,"quam nihil molestiae",55.92,5,750.96,962.69,70,254.64,"2021-08-19 02:27:12","2021-12-18 09:49:18"
95,"2021-08-21 09:52:57",678,1,56,ea,"quis nostrum exercitationem",929.06,4,242.83,773.89,67,214.79,"2022-01-26 01:27:46","2021-10-31 13:51:50"
101,"2021-09-21 09:13:00",679,1,72,eos,"sit suscipit laboriosam",892.54,6,105.25,545.57,3,135.1,"2021-10-15 17:28:37","2022-02-16 00:13:22"
55,"2021-11-30 03:12:02",680,1,70,,"itaque earum rerum",169.4,7,258.59,734.27,21,690.07,"2022-02-07 00:48:50","2021-10-07 03:13:04"
184,"2021-10-07 15:02:12",681,1,1,numquam,"ut perspiciatis unde",264.89,3,843.95,526.97,95,200.84,"2021-06-25 12:20:43","2021-07-26 04:00:55"
128,"2021-04-30 04:35:40",682,3,164,odit,"facilis est et",173.04,4,828.95,684.55,80,409.95,"2021-10-13 18:44:27","2021-07-12 14:12:49"
57,"2021-09-16 23:29:42",683,1,63,quasi,"corrupti quos dolores",766.01,2,821.29,917.76,45,314.11,"2021-12-30 15:18:28","2021-09-17 06:40:25"
110,"2021-05-08 20:37:42",684,1,200,tempora,"non recusandae itaque",823.55,8,628.81,521.95,9,698.05,"2021-04-07 00:15:31","2021-10-18 20:37:48"
199,"2021-12-30 17:30:12",685,2,194,voluptas,"hic tenetur a",666.15,8,969.71,465.35,25,333.59,"2021-05-09 20:30:02","2021-12-27 18:39:16"
156,"2022-02-10 12:10:20",686,3,174,qui,"a sapiente delectus",160.46,6,109.54,146.65,19,189.67,"2021-07-22 11:40:51","2021-07-30 12:27:01"
49,"2021-05-04 23:15:46",687,3,71,sed,"vero eos et",497.1,8,350.37,774.31,59,575.15,"2022-03-09 07:00:13","2021-07-14 09:32:20"
171,"2021-08-30 03:10:52",688,1,85,quaerat,"non numquam eius",338.71,7,595.2,346.71,56,989.73,"2021-06-29 19:20:11","2021-10-09 06:15:16"
19,"2021-05-09 12:15:38",689,3,97,aspernatur,"porro quisquam est",373.6,6,959.17,796.4,34,201.08,"2021-04-07 11:39:00","2021-11-07 11:49:57"
55,"2021-05-18 06:46:06",690,3,9,cupiditate,"beatae vitae dicta",902.73,0,416.61,253.5,29,685.87,"2021-12-26 15:06:39","2021-12-23 02:05:08"
149,"2022-02-04 10:59:36",691,1,162,perspiciatis,"cum soluta nobis",452.24,7,776.12,721.7,68,106.52,"2021-08-16 21:02:21","2021-09-16 01:10:14"
176,"2021-08-12 04:03:12",692,1,126,ullam,"nam libero tempore",848.3,9,373.25,901.12,97,614.74,"2022-01-16 14:13:03","2021-06-21 06:36:45"
77,"2022-01-25 00:36:49",693,2,20,sed,"impedit quo porro",206.17,7,25.8,73.86,33,739.57,"2021-10-20 07:39:09","2021-10-13 06:00:53"
20,"2022-02-20 07:12:57",694,2,150,repellendus,"ex ea commodi",855.32,1,892.22,384.15,26,347.07,"2021-08-28 20:03:28","2021-12-04 04:02:34"
58,"2021-11-05 10:00:53",695,2,199,error,"doloremque aperiam eaque",639.4,10,540.24,787.43,44,421.74,"2021-04-11 05:47:14","2021-10-17 09:28:09"
92,"2021-11-21 06:59:46",696,1,69,voluptas,"perferendis sit voluptatem",721.49,9,424.24,972.37,8,151.32,"2021-04-17 22:38:06","2021-04-29 19:28:16"
105,"2022-02-15 17:51:58",697,3,192,quis,"ipsum quia dolor",624.46,5,336.31,402.23,39,662.22,"2022-01-29 22:27:03","2021-07-29 03:56:56"
119,"2021-06-23 19:02:42",698,3,91,laudantium,"culpa qui officia",229.16,2,362.2,836.27,66,571.8,"2021-05-08 11:38:29","2022-02-11 13:17:00"
172,"2021-04-29 03:56:16",699,3,98,et,"culpa qui officia",478.4,3,150.47,19.71,80,110.31,"2022-02-02 20:31:47","2021-05-30 08:30:33"
62,"2021-05-05 12:28:11",700,1,112,eius,"nesciunt neque dolorem",446.78,1,890.1,865.48,59,250.37,"2021-03-23 09:00:21","2021-12-30 10:47:40"
73,"2021-12-25 20:30:16",701,1,158,perspiciatis,"ducimus qui blanditiis",677.97,10,12.7,913.51,87,559.59,"2021-10-13 04:00:35","2021-09-30 23:48:33"
126,"2021-08-19 15:30:45",702,3,42,praesentium,"perspiciatis unde omnis",924.57,3,950.33,11.47,12,333.46,"2022-02-09 09:46:15","2021-11-12 13:25:13"
104,"2021-04-06 05:18:30",703,3,184,rem,"illum qui dolorem",335.16,2,94.31,282.56,48,137.29,"2021-11-01 05:34:50","2021-12-14 04:22:21"
180,"2021-04-17 21:02:12",704,1,67,et,"reiciendis voluptatibus maiores",240.99,7,96,536.39,21,516.93,"2021-04-09 12:22:19","2021-03-26 00:59:36"
166,"2021-07-02 22:06:24",705,2,11,itaque,"est omnis dolor",817.18,6,215.66,999.16,68,297.26,"2021-07-29 22:36:33","2022-02-06 17:23:12"
28,"2021-12-14 07:08:22",706,3,80,sunt,"eaque ipsa quae",283.99,8,597.51,767.12,74,77.97,"2021-03-29 09:21:38","2022-02-17 14:57:36"
11,"2022-01-31 16:30:15",707,3,99,in,"ab illo inventore",21.55,7,848.46,85.44,41,164,"2021-11-11 04:51:20","2021-07-03 12:54:18"
27,"2021-06-05 09:15:13",708,3,68,nihil,"omnis dolor repellendus",680.61,2,612.26,232.26,85,102.18,"2021-08-25 13:47:52","2021-04-28 22:48:41"
131,"2021-11-04 21:29:47",709,3,131,velit,"assumenda est omnis",706.88,1,668.38,737.28,35,260.7,"2022-02-27 11:27:18","2021-12-09 10:15:37"
45,"2022-02-01 04:50:05",710,1,94,est,"magni dolores eos",269.74,2,350.29,131.46,81,6.84,"2021-04-27 18:57:01","2021-03-11 02:23:55"
65,"2021-06-18 23:17:06",711,2,56,ea,"quis nostrum exercitationem",929.06,4,242.83,773.89,67,214.79,"2022-01-26 01:27:46","2021-10-31 13:51:50"
64,"2022-02-21 06:53:39",712,1,9,cupiditate,"beatae vitae dicta",902.73,0,416.61,253.5,29,685.87,"2021-12-26 15:06:39","2021-12-23 02:05:08"
112,"2021-06-15 18:28:09",713,2,21,eligendi,"ratione voluptatem sequi",957.25,2,722.12,163.42,50,261.61,"2021-05-20 16:58:58","2021-10-31 03:45:42"
22,"2021-06-23 01:08:56",714,1,118,accusantium,"est omnis dolor",219.23,7,140.89,459.04,50,727.1,"2021-04-03 13:59:28","2021-12-28 12:01:42"
146,"2021-08-09 05:12:29",715,1,194,voluptas,"hic tenetur a",666.15,8,969.71,465.35,25,333.59,"2021-05-09 20:30:02","2021-12-27 18:39:16"
186,"2021-11-21 09:34:45",716,2,77,earum,"repudiandae sint et",835.3,1,2.56,305.31,77,171.52,"2021-08-25 12:17:59","2021-12-25 21:21:55"
22,"2021-04-08 09:47:58",717,2,124,quibusdam,"et expedita distinctio",212.31,10,173.13,961.74,82,668.4,"2021-09-01 02:41:15","2021-03-14 05:29:37"
160,"2021-07-24 11:23:36",718,1,104,in,"quasi architecto beatae",669.15,5,405.8,30.04,75,186.63,"2022-01-17 01:17:30","2021-06-29 01:32:57"
12,"2021-03-12 14:31:41",719,1,116,possimus,"eum fugiat quo",430.21,2,121.48,607.75,89,422.9,"2021-06-17 15:49:02","2021-05-16 00:21:53"
24,"2022-01-29 00:36:26",720,3,122,aspernatur," consequatur aut",54.02,2,164.84,496.26,18,948.67,"2021-09-28 06:18:07","2022-01-03 06:12:16"
7,"2021-09-11 15:03:22",721,3,56,ea,"quis nostrum exercitationem",929.06,4,242.83,773.89,67,214.79,"2022-01-26 01:27:46","2021-10-31 13:51:50"
42,"2021-04-18 19:36:12",722,3,93,ut,"dolores et quas",774.64,3,169.92,357.14,50,104.28,"2021-11-27 04:11:05","2021-06-24 12:59:24"
127,"2021-09-22 17:34:33",723,3,82,quisquam,"minus id quod",115.31,7,252.99,777.12,79,258.68,"2021-09-30 01:36:59","2022-02-11 23:32:43"
48,"2022-02-16 10:40:48",724,3,151,iste,"et iusto odio",103.68,5,652.92,625.06,64,819.83,"2022-03-08 20:45:16","2021-05-23 01:32:14"
24,"2021-11-07 04:05:14",725,1,126,ullam,"nam libero tempore",848.3,9,373.25,901.12,97,614.74,"2022-01-16 14:13:03","2021-06-21 06:36:45"
130,"2022-01-11 02:42:20",726,2,82,quisquam,"minus id quod",115.31,7,252.99,777.12,79,258.68,"2021-09-30 01:36:59","2022-02-11 23:32:43"
126,"2022-02-08 13:32:19",727,1,20,sed,"impedit quo porro",206.17,7,25.8,73.86,33,739.57,"2021-10-20 07:39:09","2021-10-13 06:00:53"
37,"2021-11-24 14:42:26",728,3,54,fugiat,"doloribus asperiores repellat",700.98,2,763.83,768.23,20,675.75,"2021-04-12 10:17:53","2021-03-24 01:50:09"
55,"2021-11-06 06:08:01",729,3,194,voluptas,"hic tenetur a",666.15,8,969.71,465.35,25,333.59,"2021-05-09 20:30:02","2021-12-27 18:39:16"
157,"2022-02-05 21:33:53",730,3,139,quidem,"ut labore et",271.15,3,704.61,195.24,56,573.07,"2021-09-14 16:18:53","2022-01-03 07:47:20"
158,"2021-10-11 22:49:55",731,2,46,rerum,"voluptatem ut enim",945.49,3,235.27,71.26,41,37.7,"2022-01-22 02:17:46","2021-05-14 18:42:56"
152,"2021-12-29 14:03:56",732,1,190,aut,"explicabo aspernatur aut",351.02,6,178.82,224.4,15,930.26,"2021-10-09 02:48:42","2021-08-09 16:08:26"
83,"2021-06-09 04:35:14",733,3,160,est,"asperiores repellat alias",64.74,8,886.62,363.55,99,837.33,"2021-04-22 11:27:15","2021-04-13 04:25:10"
28,"2021-07-21 15:32:18",734,3,86,quidem,"quia non numquam",902.88,8,141.94,345.88,48,582.56,"2021-03-29 11:47:10","2021-03-30 03:52:18"
122,"2022-01-06 00:22:22",735,2,86,quidem,"quia non numquam",902.88,8,141.94,345.88,48,582.56,"2021-03-29 11:47:10","2021-03-30 03:52:18"
52,"2021-12-24 11:55:01",736,3,81,sed,"dignissimos ducimus qui",111.43,3,464.33,337.91,69,751.92,"2021-08-31 03:44:52","2021-11-15 20:01:45"
22,"2021-12-15 08:17:26",737,2,15,dolorem,"ipsam voluptatem quia",695.99,1,975.56,355.75,57,944.96,"2021-10-18 03:37:33","2022-03-02 22:47:42"
123,"2022-01-12 07:56:46",738,2,132,minima,"labore et dolore",495.84,2,704.78,282.83,2,824.24,"2022-02-21 05:37:29","2022-01-28 23:23:26"
29,"2022-03-01 02:57:02",739,2,25,maxime,"voluptates repudiandae sint",603.59,1,750.05,877.16,16,640.9,"2021-11-20 08:11:42","2021-04-06 03:13:55"
18,"2021-10-31 17:29:46",740,2,170,iste,"voluptate velit esse",410.72,0,53.35,611.56,43,652.05,"2021-08-18 05:16:42","2021-03-20 15:47:09"
171,"2021-11-02 03:15:03",741,2,115,occaecati,"cumque nihil impedit",239.64,0,829.86,379.42,21,761.62,"2021-07-01 20:43:59","2021-10-14 03:46:40"
171,"2021-05-27 15:07:03",742,1,83,nostrum,"ducimus qui blanditiis",199.64,3,451.49,876.14,29,712.73,"2022-01-30 22:00:56","2021-08-05 10:07:02"
42,"2022-01-14 02:01:45",743,2,199,error,"doloremque aperiam eaque",639.4,10,540.24,787.43,44,421.74,"2021-04-11 05:47:14","2021-10-17 09:28:09"
101,"2021-08-05 11:51:01",744,1,26,perspiciatis,"aut fugit sed",947.67,8,327.77,199.27,67,10.75,"2021-03-28 16:38:23","2021-12-05 12:14:01"
42,"2022-02-12 04:07:27",745,3,29,cum,"consequatur aut perferendis",257.94,8,677.27,52.68,10,91.16,"2021-06-20 21:37:24","2021-08-25 10:40:24"
183,"2022-02-01 05:49:11",746,2,189,a,"voluptatem ut enim",594.69,4,964.16,505.32,87,203.2,"2022-03-07 14:30:14","2021-09-03 03:21:37"
182,"2022-02-24 09:20:52",747,2,77,earum,"repudiandae sint et",835.3,1,2.56,305.31,77,171.52,"2021-08-25 12:17:59","2021-12-25 21:21:55"
114,"2022-01-06 21:08:22",748,3,149,inventore,"quia voluptas sit",876.64,7,21.5,118.9,65,960.68,"2021-08-06 22:33:23","2021-12-18 21:03:23"
51,"2021-06-15 17:23:01",749,3,47,placeat,"beatae vitae dicta",331.75,3,457.87,271.04,26,149.39,"2021-08-06 04:04:49","2021-05-18 19:20:37"
109,"2021-05-04 06:35:07",750,2,197,nostrum,"odio dignissimos ducimus",389.19,3,77.2,190.94,3,132.09,"2021-08-10 16:57:00","2021-03-23 19:47:27"
80,"2021-07-15 02:12:44",751,3,114,ut,"quam nihil molestiae",55.92,5,750.96,962.69,70,254.64,"2021-08-19 02:27:12","2021-12-18 09:49:18"
189,"2021-04-06 19:28:01",752,3,15,dolorem,"ipsam voluptatem quia",695.99,1,975.56,355.75,57,944.96,"2021-10-18 03:37:33","2022-03-02 22:47:42"
156,"2021-12-02 01:18:52",753,3,80,sunt,"eaque ipsa quae",283.99,8,597.51,767.12,74,77.97,"2021-03-29 09:21:38","2022-02-17 14:57:36"
200,"2021-06-01 23:09:44",754,2,113,consequatur,"totam rem voluptatum",134.12,10,652.29,799.32,25,393.91,"2021-04-15 02:39:42","2021-09-24 08:09:09"
103,"2021-12-14 22:30:02",755,2,56,ea,"quis nostrum exercitationem",929.06,4,242.83,773.89,67,214.79,"2022-01-26 01:27:46","2021-10-31 13:51:50"
126,"2021-10-22 07:15:19",756,2,43,est,"et quasi architecto",503.84,1,452.22,378.16,34,297.43,"2021-11-15 04:32:41","2021-12-01 02:29:16"
166,"2021-04-09 07:59:58",757,3,150,repellendus,"ex ea commodi",855.32,1,892.22,384.15,26,347.07,"2021-08-28 20:03:28","2021-12-04 04:02:34"
150,"2021-08-15 12:19:33",758,1,80,sunt,"eaque ipsa quae",283.99,8,597.51,767.12,74,77.97,"2021-03-29 09:21:38","2022-02-17 14:57:36"
155,"2021-11-13 14:54:19",759,3,48,molestiae,"dolorem eum fugiat",917.88,9,162.34,102.15,59,592.45,"2021-09-04 16:27:55","2021-11-27 06:04:47"
147,"2021-03-22 15:15:06",760,3,156,est,"necessitatibus saepe eveniet",819.95,5,670.55,661.47,5,165.31,"2021-08-02 23:12:06","2021-06-06 02:50:17"
135,"2021-12-20 02:13:23",761,2,147,accusantium,"nihil impedit quo",548.26,4,897.66,178,9,403.32,"2022-02-14 16:21:28","2021-05-24 01:22:24"
29,"2022-01-17 09:14:03",762,3,44,ad,"sunt explicabo aspernatur",811.99,1,191.55,178.43,81,736.42,"2021-09-14 09:54:07","2022-02-08 11:12:08"
177,"2021-11-17 05:32:58",763,1,67,et,"reiciendis voluptatibus maiores",240.99,7,96,536.39,21,516.93,"2021-04-09 12:22:19","2021-03-26 00:59:36"
44,"2022-01-17 03:05:54",764,3,142,quidem,"voluptate velit esse",730.54,4,897.14,324.55,37,944.47,"2021-11-01 18:36:21","2021-03-22 08:12:03"
99,"2021-05-03 06:20:00",765,1,124,quibusdam,"et expedita distinctio",212.31,10,173.13,961.74,82,668.4,"2021-09-01 02:41:15","2021-03-14 05:29:37"
38,"2022-01-07 09:21:24",766,1,17,non,"aut perferendis sit",995.09,7,372.55,765.73,98,922.35,"2021-10-31 05:53:01","2021-03-23 02:48:46"
28,"2021-11-22 09:46:27",767,2,152,molestiae,"vero eos et",357.13,3,697.38,198.24,95,441.32,"2021-07-18 10:46:01","2021-08-24 15:10:15"
31,"2021-09-02 23:58:17",768,1,100,fugiat,"accusamus officiis debitis",504.69,3,458.42,693.86,100,154.85,"2021-10-14 04:28:15","2021-04-20 06:54:58"
125,"2021-07-10 04:32:29",769,3,29,cum,"consequatur aut perferendis",257.94,8,677.27,52.68,10,91.16,"2021-06-20 21:37:24","2021-08-25 10:40:24"
165,"2022-01-03 11:23:44",770,1,4,voluptates,"molestias excepturi sint",397.64,10,437.13,16.75,95,447.67,"2021-06-14 07:57:49","2021-05-03 22:57:56"
42,"2022-02-27 07:58:04",771,2,125,quis,"quod maxime placeat",81.07,2,916.87,838.54,49,129.17,"2021-05-23 20:15:19","2021-10-15 02:10:41"
119,"2021-03-13 21:34:35",772,1,99,in,"ab illo inventore",21.55,7,848.46,85.44,41,164,"2021-11-11 04:51:20","2021-07-03 12:54:18"
155,"2021-05-06 04:43:30",773,3,30,harum,"ut et voluptates",788.53,4,896.86,404.2,17,170.01,"2021-11-10 22:31:28","2021-10-26 21:23:01"
73,"2021-09-10 04:19:08",774,2,67,et,"reiciendis voluptatibus maiores",240.99,7,96,536.39,21,516.93,"2021-04-09 12:22:19","2021-03-26 00:59:36"
26,"2021-11-28 16:32:40",775,3,64,minima,"rerum facilis est",387.82,5,514.59,788.08,54,930.04,"2021-04-08 12:49:03","2021-04-08 03:21:21"
108,"2021-12-23 03:02:57",776,2,182,voluptatem,"mollitia animi id",230.05,3,684.56,397.77,96,525.23,"2021-05-28 17:24:29","2022-02-24 17:45:22"
82,"2021-12-05 16:27:08",777,1,103,aut,"fuga et harum",415.24,9,323.03,414.18,44,303.91,"2021-07-03 11:40:40","2022-02-26 00:52:56"
186,"2021-03-25 11:53:01",778,1,176,fugit,"excepturi sint occaecati",289,7,768.06,182.2,24,437.5,"2021-09-23 03:23:33","2021-03-27 13:58:22"
3,"2021-09-04 14:27:13",779,3,56,ea,"quis nostrum exercitationem",929.06,4,242.83,773.89,67,214.79,"2022-01-26 01:27:46","2021-10-31 13:51:50"
28,"2021-03-16 20:40:02",780,3,108,et,"modi tempora incidunt",405.08,2,945.05,656.95,77,509.78,"2022-03-06 10:56:16","2021-06-17 01:32:51"
159,"2021-04-26 23:41:33",781,3,60,ipsa,"porro quisquam est",472.65,6,635.56,512.97,15,146.84,"2021-09-21 16:11:32","2021-03-11 07:28:58"
100,"2021-09-22 16:14:44",782,1,150,repellendus,"ex ea commodi",855.32,1,892.22,384.15,26,347.07,"2021-08-28 20:03:28","2021-12-04 04:02:34"
144,"2021-03-11 21:08:06",783,1,49,amet,"temporibus autem quibusdam",98.85,8,180.56,889.52,48,857.59,"2021-12-02 00:31:37","2021-03-18 16:57:37"
8,"2021-07-01 20:16:28",784,3,105,expedita,"provident sed ut",886.26,7,961.64,376.86,87,969.74,"2021-06-23 07:44:13","2021-08-21 10:46:12"
5,"2022-01-29 15:46:06",785,3,144,error,"tempora incidunt ut",738.33,3,767.19,837.81,12,795.71,"2021-07-10 07:25:33","2021-10-22 03:45:55"
39,"2021-05-21 09:04:27",786,3,47,placeat,"beatae vitae dicta",331.75,3,457.87,271.04,26,149.39,"2021-08-06 04:04:49","2021-05-18 19:20:37"
189,"2022-02-13 22:23:27",787,2,133,soluta,"eum fugiat quo",523.48,7,662.62,815.95,50,199.57,"2021-04-18 04:38:40","2021-09-14 15:54:01"
158,"2021-05-30 03:10:35",788,1,148,corrupti,"est omnis dolor",607.72,4,45.13,499.47,21,262.96,"2021-05-03 10:15:13","2022-02-12 07:26:16"
11,"2021-08-13 16:38:20",789,1,114,ut,"quam nihil molestiae",55.92,5,750.96,962.69,70,254.64,"2021-08-19 02:27:12","2021-12-18 09:49:18"
79,"2022-01-26 11:57:13",790,1,180,quia,"illo inventore veritatis",913.03,3,956.55,331.75,84,757.62,"2021-04-27 11:28:55","2021-04-20 04:37:03"
7,"2021-06-18 02:39:59",791,2,65,corrupti,"accusantium doloremque aperiam",704.59,3,147.91,1.31,93,632.49,"2021-08-19 14:42:07","2021-04-26 03:24:22"
163,"2021-12-30 06:33:10",792,1,5,et,"ut enim ad",725.55,2,413.1,671.19,21,63.14,"2021-07-08 17:57:17","2021-05-05 22:35:12"
156,"2021-09-04 01:33:12",793,2,166,illo,"est et expedita",600.32,4,247.16,774.55,10,871.64,"2021-03-20 22:13:27","2021-06-01 00:49:10"
100,"2021-10-25 01:16:07",794,1,45,libero,"sed quia consequuntur",769.81,5,219.32,648.56,86,821.34,"2021-08-25 06:12:06","2021-11-17 05:09:50"
43,"2022-02-01 10:11:54",795,1,57,sed,"voluptatum deleniti atque",953.26,3,408.17,252.53,38,645.36,"2021-09-11 10:28:41","2021-12-29 03:31:17"
130,"2021-11-28 18:17:14",796,1,143,aspernatur,"dolor sit amet",371.13,10,466.82,371.1,60,332.16,"2021-09-25 12:03:09","2021-07-12 12:02:12"
185,"2022-01-18 23:42:33",797,3,91,laudantium,"culpa qui officia",229.16,2,362.2,836.27,66,571.8,"2021-05-08 11:38:29","2022-02-11 13:17:00"
138,"2021-06-08 14:06:46",798,3,5,et,"ut enim ad",725.55,2,413.1,671.19,21,63.14,"2021-07-08 17:57:17","2021-05-05 22:35:12"
193,"2021-08-12 04:41:18",799,1,41,ex,"debitis aut rerum",604.73,3,67.41,9.49,13,80.38,"2021-03-31 09:20:47","2021-12-21 23:39:02"
17,"2021-04-05 06:28:59",800,1,196,distinctio,"occaecati cupiditate non",651.39,8,217,744.56,89,857.56,"2021-12-14 09:38:36","2021-06-25 22:54:30"
133,"2021-04-25 09:06:38",801,2,129,est,"neque dolorem ipsum",110.06,0,684.48,600.58,50,577.13,"2021-11-18 00:23:42","2021-05-09 16:46:27"
101,"2021-05-25 02:58:43",802,2,158,perspiciatis,"ducimus qui blanditiis",677.97,10,12.7,913.51,87,559.59,"2021-10-13 04:00:35","2021-09-30 23:48:33"
180,"2021-04-19 21:38:16",803,3,40,commodi,"eveniet ut et",914.58,10,744.49,506.25,11,768.08,"2021-11-09 15:55:13","2022-01-05 21:45:47"
62,"2021-04-22 04:51:48",804,2,118,accusantium,"est omnis dolor",219.23,7,140.89,459.04,50,727.1,"2021-04-03 13:59:28","2021-12-28 12:01:42"
193,"2021-12-17 01:55:06",805,2,103,aut,"fuga et harum",415.24,9,323.03,414.18,44,303.91,"2021-07-03 11:40:40","2022-02-26 00:52:56"
125,"2021-03-28 18:16:07",806,3,64,minima,"rerum facilis est",387.82,5,514.59,788.08,54,930.04,"2021-04-08 12:49:03","2021-04-08 03:21:21"
47,"2021-06-30 12:30:40",807,3,81,sed,"dignissimos ducimus qui",111.43,3,464.33,337.91,69,751.92,"2021-08-31 03:44:52","2021-11-15 20:01:45"
172,"2021-08-31 07:55:54",808,2,92,quasi,"quo voluptas nulla",407.76,4,279.87,420.82,87,934.32,"2022-01-19 04:32:06","2021-07-07 11:52:35"
62,"2021-07-17 03:28:06",809,2,50,aliquid,"molestiae non recusandae",840.04,1,769.06,788.03,76,624.53,"2021-12-18 18:42:06","2021-04-05 13:22:24"
123,"2022-02-15 16:05:59",810,3,174,qui,"a sapiente delectus",160.46,6,109.54,146.65,19,189.67,"2021-07-22 11:40:51","2021-07-30 12:27:01"
21,"2021-09-04 05:05:13",811,2,116,possimus,"eum fugiat quo",430.21,2,121.48,607.75,89,422.9,"2021-06-17 15:49:02","2021-05-16 00:21:53"
74,"2021-12-17 00:12:21",812,1,154,libero,"enim ad minima",475.92,1,513.24,780.7,71,206.61,"2021-03-22 16:51:40","2021-07-18 01:02:35"
39,"2021-03-31 05:59:39",813,1,40,commodi,"eveniet ut et",914.58,10,744.49,506.25,11,768.08,"2021-11-09 15:55:13","2022-01-05 21:45:47"
92,"2021-05-19 10:12:25",814,3,135,quis,"repellat alias consequatur",286.54,2,845.59,704.58,60,974.35,"2021-04-06 15:30:52","2021-04-21 19:12:46"
81,"2021-11-28 19:14:15",815,2,27,non,"odio dignissimos ducimus",135.02,9,733.96,606.71,54,710.07,"2021-05-25 16:17:09","2021-05-13 11:29:01"
31,"2021-10-25 09:12:52",816,2,64,minima,"rerum facilis est",387.82,5,514.59,788.08,54,930.04,"2021-04-08 12:49:03","2021-04-08 03:21:21"
40,"2021-07-22 09:33:28",817,2,2,aut,"explicabo aspernatur aut",904.74,1,0.47,216.45,73,278.18,"2022-03-05 18:59:55","2022-02-22 05:16:34"
35,"2021-10-24 12:58:19",818,1,91,laudantium,"culpa qui officia",229.16,2,362.2,836.27,66,571.8,"2021-05-08 11:38:29","2022-02-11 13:17:00"
149,"2021-03-14 18:29:33",819,1,157,et,"est et expedita",702.36,8,167.54,349.04,26,165.94,"2022-02-09 17:10:16","2021-12-06 20:50:32"
4,"2021-08-04 11:26:17",820,1,100,fugiat,"accusamus officiis debitis",504.69,3,458.42,693.86,100,154.85,"2021-10-14 04:28:15","2021-04-20 06:54:58"
116,"2022-02-10 12:00:26",821,1,81,sed,"dignissimos ducimus qui",111.43,3,464.33,337.91,69,751.92,"2021-08-31 03:44:52","2021-11-15 20:01:45"
132,"2021-05-11 11:00:55",822,1,185,tenetur,"id quod maxime",793.25,4,923.7,504.41,43,963.64,"2021-08-01 00:34:44","2022-03-03 07:08:24"
